9,-821.9885377,-458.6028121
10,-733.4182036,-471.9833646
5,171.5080229,248.603926
15,415.2924321,217.4788668
1,-162.3155689,260.6719273
2,-193.4597567,218.6842922
6,155.5707397,277.6191933
3,-22.66260344,376.9168183
4,46.51180068,379.2747001
11,1.837258289,-463.2477556
7,-458.2145608,141.076154
12,742.0804408,-502.4248212
13,871.5094311,-505.0960061
8,-502.8021714,104.1474489
14,490.5512769,176.8814327
